Block,Cage,Hour,Minute,Time,Animal,z,x,y,Perch,Beh,Disturbed,Observer,Notes
1,B,12,30,12.5,MEFE,,,,,,,Corinna,
1,C,12,30,12.5,MEFE,,,,,,,Corinna,
1,D,12,30,12.5,MEFE,87,33,0,Cage,Sit,,Corinna,
1,E,12,30,12.5,MEFE,87,10,2,Cage,Sit,,Corinna,
1,A,13,0,13,MEFE,,,,,,,Corinna,
1,B,13,0,13,MEFE,,,,,,,Corinna,
1,C,13,0,13,MEFE,,,,,,,Corinna,
1,D,13,0,13,MEFE,60,17,0,Cage,Sit,,Corinna,
1,E,13,0,13,MEFE,88,0,10,Cage,Sit,,Corinna,
1,A,13,30,13.5,MEFE,,,,,,,Corinna,
1,B,13,30,13.5,MEFE,,,,,,,Corinna,
1,C,13,30,13.5,MEFE,,,,,,,Corinna,
1,D,13,30,13.5,MEFE,88,21,9,Cage,Walk,,Corinna,
1,E,13,30,13.5,MEFE,88,0,8,Cage,Sit,,Corinna,
1,A,14,0,14,MEFE,,,,,,,Corinna,
1,B,14,0,14,MEFE,,,,,,,Corinna,
1,C,14,0,14,MEFE,,,,,,,Corinna,
1,D,14,0,14,MEFE,88,38,9,Cage,Sit,,Corinna,
1,E,14,0,14,MEFE,85,0,3,Cage,Sit,,Corinna,
1,A,14,30,14.5,MEFE,,,,,,,Corinna,
1,B,14,30,14.5,MEFE,78,25,8,Cage,Sit,,Corinna,
1,C,14,30,14.5,MEFE,,,,,,,Corinna,
1,D,14,30,14.5,MEFE,86,37,13,Cage,Sit,,Corinna,
1,E,14,30,14.5,MEFE,85,6,9,GR,Sit,,Corinna,
1,A,15,0,15,MEFE,,,,,,,Corinna,
1,B,15,0,15,MEFE,,,,,,,Corinna,
1,C,15,0,15,MEFE,,,,,,,Corinna,
1,D,15,0,15,MEFE,85,38,7,Cage,Sit,,Corinna,
1,E,15,0,15,MEFE,87,9,7,Cage,Sit,,Corinna,
1,A,15,30,15.5,MEFE,,,,,,,Corinna,
1,B,15,30,15.5,MEFE,,,,,,,Corinna,
1,C,15,30,15.5,MEFE,,,,,,,Corinna,
1,D,15,30,15.5,MEFE,87,36,8,Cage,Sit,,Corinna,
1,E,15,30,15.5,MEFE,28,10,0,Cage,Sit,,Corinna,
1,A,16,0,16,MEFE,,,,,,,Corinna,
1,B,16,0,16,MEFE,,,,,,,Corinna,
1,C,16,0,16,MEFE,,,,,,,Corinna,
1,D,16,0,16,MEFE,88,36,7,Cage,Sit,,Corinna,
1,E,16,0,16,MEFE,83,5,0,Cage,Sit,,Corinna,
1,A,16,30,16.5,MEFE,,,,,,,Corinna,
1,B,16,30,16.5,MEFE,,,,,,,Corinna,
1,C,16,30,16.5,MEFE,,,,,,,Corinna,
1,D,16,30,16.5,MEFE,88,22,10,Cage,Sit,,Corinna,
1,E,16,30,16.5,MEFE,87,88,88,Cage,Sit,,Corinna,
1,A,17,0,17,MEFE,,,,,,,Corinna,
1,B,17,0,17,MEFE,,,,,,,Corinna,
1,C,17,0,17,MEFE,,,,,,,Corinna,
1,D,17,0,17,MEFE,88,23,0,Cage,Sit,,Corinna,
1,E,17,0,17,MEFE,18,16,4,GR,Sit,,Corinna,
1,A,17,30,17.5,MEFE,,,,,,,Corinna,
1,B,17,30,17.5,MEFE,,,,,,,Corinna,
1,C,17,30,17.5,MEFE,,,,,,,Corinna,
1,D,17,30,17.5,MEFE,74,31,13,Cage,Sit,,Corinna,
1,E,17,30,17.5,MEFE,15,13,4,GR,Sit,,Corinna,
1,A,18,0,18,MEFE,,,,,,,Corinna,
1,B,18,0,18,MEFE,,,,,,,Corinna,
1,C,18,0,18,MEFE,,,,,,,Corinna,
1,D,18,0,18,MEFE,88,35,14,Cage,Sit,,Corinna,
1,E,18,0,18,MEFE,87,9,8,Cage,Sit,,Corinna,
1,A,18,30,18.5,MEFE,,,,,,,Corinna,
1,B,18,30,18.5,MEFE,,,,,,,Corinna,
1,C,18,30,18.5,MEFE,,,,,,,Corinna,
1,D,18,30,18.5,MEFE,88,32,3,Cage,Sit,,Corinna,
1,E,18,30,18.5,MEFE,33,10,4,GR,Sit,,Corinna,
1,A,19,0,19,MEFE,,,,,,,Corinna,
1,B,19,0,19,MEFE,,,,,,,Corinna,
1,C,19,0,19,MEFE,,,,,,,Corinna,
1,D,19,0,19,MEFE,88,32,3,Cage,Sit,,Corinna,
1,E,19,0,19,MEFE,33,10,4,GR,Sit,,Corinna,
1,A,7,0,7,PIMI,,,,,,,Corinna,
1,B,7,0,7,PIMI,,,,,,,Corinna,
1,C,7,0,7,PIMI,,,,,,,Corinna,
1,D,7,0,7,PIMI,,,,,,,Corinna,
1,E,7,0,7,PIMI,,,,,,,Corinna,
1,A,7,30,7.5,PIMI,,,,,,,Corinna,
1,B,7,30,7.5,PIMI,,,,,,,Corinna,
1,C,7,30,7.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,7,30,7.5,PIMI,,,,,,,Corinna,
1,E,7,30,7.5,PIMI,,,,,,,Corinna,
1,A,8,0,8,PIMI,,,,,,,Corinna,
1,B,8,0,8,PIMI,,,,,,,Corinna,
1,C,8,0,8,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,8,0,8,PIMI,,,,,,,Corinna,
1,E,8,0,8,PIMI,,,,,,,Corinna,
1,A,8,30,8.5,PIMI,,,,,,,Corinna,
1,B,8,30,8.5,PIMI,,,,,,,Corinna,
1,C,8,30,8.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,8,30,8.5,PIMI,,,,,,,Corinna,
1,E,8,30,8.5,PIMI,,,,,,,Corinna,
1,A,9,0,9,PIMI,,,,,,,Corinna,
1,B,9,0,9,PIMI,,,,,,,Corinna,
1,C,9,0,9,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,9,0,9,PIMI,,,,,,,Corinna,
1,E,9,0,9,PIMI,,,,,,,Corinna,
1,A,9,30,9.5,PIMI,,,,,,,Corinna,
1,B,9,30,9.5,PIMI,,,,,,,Corinna,
1,C,9,30,9.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,9,30,9.5,PIMI,,,,,,,Corinna,
1,E,9,30,9.5,PIMI,,,,,,,Corinna,
1,A,10,0,10,PIMI,,,,,,,Corinna,
1,B,10,0,10,PIMI,,,,,,,Corinna,
1,C,10,0,10,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,10,0,10,PIMI,,,,,,,Corinna,
1,E,10,0,10,PIMI,,,,,,,Corinna,
1,A,10,30,10.5,PIMI,,,,,,,Corinna,
1,B,10,30,10.5,PIMI,,,,,,,Corinna,
1,C,10,30,10.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,10,30,10.5,PIMI,,,,,,,Corinna,
1,E,10,30,10.5,PIMI,,,,,,,Corinna,
1,A,11,0,11,PIMI,,,,,,,Corinna,
1,B,11,0,11,PIMI,,,,,,,Corinna,
1,C,11,0,11,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,11,0,11,PIMI,,,,,,,Corinna,
1,E,11,0,11,PIMI,,,,,,,Corinna,
1,A,11,30,11.5,PIMI,,,,,,,Corinna,
1,B,11,30,11.5,PIMI,,,,,,,Corinna,
1,C,11,30,11.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,11,30,11.5,PIMI,,,,,,,Corinna,
1,E,11,30,11.5,PIMI,,,,,,,Corinna,
1,A,12,0,12,PIMI,,,,,,,Corinna,
1,B,12,0,12,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,12,0,12,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,12,0,12,PIMI,,,,,,,Corinna,
1,E,12,0,12,PIMI,,,,,,,Corinna,
1,A,12,30,12.5,PIMI,,,,,,,Corinna,
1,B,12,30,12.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,12,30,12.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,12,30,12.5,PIMI,,,,,,,Corinna,
1,E,12,30,12.5,PIMI,,,,,,,Corinna,
1,A,13,0,13,PIMI,,,,,,,Corinna,
1,B,13,0,13,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,13,0,13,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,13,0,13,PIMI,,,,,,,Corinna,
1,E,13,0,13,PIMI,,,,,,,Corinna,
1,A,13,30,13.5,PIMI,,,,,,,Corinna,
1,B,13,30,13.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,13,30,13.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,13,30,13.5,PIMI,,,,,,,Corinna,
1,E,13,30,13.5,PIMI,,,,,,,Corinna,
1,A,14,0,14,PIMI,,,,,,,Corinna,
1,B,14,0,14,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,14,0,14,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,14,0,14,PIMI,,,,,,,Corinna,
1,E,14,0,14,PIMI,,,,,,,Corinna,
1,A,14,30,14.5,PIMI,,,,,,,Corinna,
1,B,14,30,14.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,14,30,14.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,14,30,14.5,PIMI,,,,,,,Corinna,
1,E,14,30,14.5,PIMI,,,,,,,Corinna,
1,A,15,0,15,PIMI,,,,,,,Corinna,
1,B,15,0,15,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,15,0,15,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,15,0,15,PIMI,,,,,,,Corinna,
1,E,15,0,15,PIMI,,,,,,,Corinna,
1,A,15,30,15.5,PIMI,,,,,,,Corinna,
1,B,15,30,15.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,15,30,15.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,15,30,15.5,PIMI,,,,,,,Corinna,
1,E,15,30,15.5,PIMI,,,,,,,Corinna,
1,A,16,0,16,PIMI,,,,,,,Corinna,
1,B,16,0,16,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,16,0,16,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,16,0,16,PIMI,,,,,,,Corinna,
1,E,16,0,16,PIMI,,,,,,,Corinna,
1,A,16,30,16.5,PIMI,,,,,,,Corinna,
1,B,16,30,16.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,16,30,16.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,16,30,16.5,PIMI,,,,,,,Corinna,
1,E,16,30,16.5,PIMI,,,,,,,Corinna,
1,A,17,0,17,PIMI,,,,,,,Corinna,
1,B,17,0,17,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,17,0,17,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,17,0,17,PIMI,,,,,,,Corinna,
1,E,17,0,17,PIMI,,,,,,,Corinna,
1,A,17,30,17.5,PIMI,,,,,,,Corinna,
1,B,17,30,17.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,17,30,17.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,17,30,17.5,PIMI,,,,,,,Corinna,
1,E,17,30,17.5,PIMI,,,,,,,Corinna,
1,A,18,0,18,PIMI,,,,,,,Corinna,
1,B,18,0,18,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,18,0,18,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,18,0,18,PIMI,,,,,,,Corinna,
1,E,18,0,18,PIMI,,,,,,,Corinna,
1,A,18,30,18.5,PIMI,,,,,,,Corinna,
1,B,18,30,18.5,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,18,30,18.5,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,18,30,18.5,PIMI,,,,,,,Corinna,
1,E,18,30,18.5,PIMI,,,,,,,Corinna,
1,A,19,0,19,PIMI,,,,,,,Corinna,
1,B,19,0,19,PIMI,76,17,7,GR,Sit,,Corinna,
1,C,19,0,19,PIMI,65,26,4,GR,Sit,,Corinna,
1,D,19,0,19,PIMI,,,,,,,Corinna,
1,E,19,0,19,PIMI,0,15,0,,disturbed,,Corinna,
1,A,7,0,7,ONAS,,,,,,,Corinna,
1,B,7,0,7,ONAS,,,,,,,Corinna,
1,C,7,0,7,ONAS,,,,,,,Corinna,
1,D,7,0,7,ONAS,,,,,,,Corinna,
1,E,7,0,7,ONAS,75,23,17,Cage,Sit,,Corinna,
1,A,7,30,7.5,ONAS,,,,,,,Corinna,
1,B,7,30,7.5,ONAS,,,,,,,Corinna,
1,C,7,30,7.5,ONAS,53,14,3,GR,Sit,,Corinna,
1,D,7,30,7.5,ONAS,,,,,,,Corinna,
1,E,7,30,7.5,ONAS,,,,,,,Corinna,
1,A,8,0,8,ONAS,,,,,,,Corinna,
1,B,8,0,8,ONAS,,,,,,,Corinna,
1,C,8,0,8,ONAS,53,14,3,GR,Sit,,Corinna,
1,D,8,0,8,ONAS,,,,,,,Corinna,
1,E,8,0,8,ONAS,,,,,,,Corinna,
1,A,8,30,8.5,ONAS,,,,,,,Corinna,
1,B,8,30,8.5,ONAS,,,,,,,Corinna,
1,C,8,30,8.5,ONAS,53,14,3,GR,Sit,,Corinna,
1,D,8,30,8.5,ONAS,,,,,,,Corinna,
1,E,8,30,8.5,ONAS,,,,,,,Corinna,
1,A,9,0,9,ONAS,,,,,,,Corinna,
1,B,9,0,9,ONAS,,,,,,,Corinna,
1,C,9,0,9,ONAS,53,14,3,GR,Sit,,Corinna,
1,D,9,0,9,ONAS,,,,,,,Corinna,
1,E,9,0,9,ONAS,,,,,,,Corinna,
1,A,9,30,9.5,ONAS,,,,,,,Corinna,
1,B,9,30,9.5,ONAS,,,,,,,Corinna,
1,C,9,30,9.5,ONAS,53,14,3,GR,Sit,,Corinna,
1,D,9,30,9.5,ONAS,,,,,,,Corinna,
1,E,9,30,9.5,ONAS,,,,,,,Corinna,
1,A,10,0,10,ONAS,,,,,,,Corinna,
1,B,10,0,10,ONAS,,,,,,,Corinna,
1,C,10,0,10,ONAS,,,,,,,Corinna,
1,D,10,0,10,ONAS,,,,,,,Corinna,
1,E,10,0,10,ONAS,,,,,,,Corinna,
1,A,10,30,10.5,ONAS,,,,,,,Corinna,
1,B,10,30,10.5,ONAS,,,,,,,Corinna,
1,C,10,30,10.5,ONAS,,,,,,,Corinna,
1,D,10,30,10.5,ONAS,,,,,,,Corinna,
1,E,10,30,10.5,ONAS,,,,,,,Corinna,
1,A,11,0,11,ONAS,,,,,,,Corinna,
1,B,11,0,11,ONAS,,,,,,,Corinna,
1,C,11,0,11,ONAS,,,,,,,Corinna,
1,D,11,0,11,ONAS,,,,,,,Corinna,
1,E,11,0,11,ONAS,,,,,,,Corinna,
1,A,11,30,11.5,ONAS,,,,,,,Corinna,
1,B,11,30,11.5,ONAS,,,,,,,Corinna,
1,C,11,30,11.5,ONAS,,,,,,,Corinna,
1,D,11,30,11.5,ONAS,,,,,,,Corinna,
1,E,11,30,11.5,ONAS,,,,,,,Corinna,
1,A,12,0,12,ONAS,,,,,,,Corinna,
1,B,12,0,12,ONAS,,,,,,,Corinna,
1,C,12,0,12,ONAS,,,,,,,Corinna,
1,D,12,0,12,ONAS,,,,,,,Corinna,
1,E,12,0,12,ONAS,,,,,,,Corinna,
1,A,12,30,12.5,ONAS,,,,,,,Corinna,
1,B,12,30,12.5,ONAS,,,,,,,Corinna,
1,C,12,30,12.5,ONAS,,,,,,,Corinna,
1,D,12,30,12.5,ONAS,,,,,,,Corinna,
1,E,12,30,12.5,ONAS,,,,,,,Corinna,
1,A,13,0,13,ONAS,,,,,,,Corinna,
1,B,13,0,13,ONAS,,,,,,,Corinna,
1,C,13,0,13,ONAS,,,,,,,Corinna,
1,D,13,0,13,ONAS,,,,,,,Corinna,
1,E,13,0,13,ONAS,,,,,,,Corinna,
1,A,13,30,13.5,ONAS,,,,,,,Corinna,
1,B,13,30,13.5,ONAS,,,,,,,Corinna,
1,C,13,30,13.5,ONAS,,,,,,,Corinna,
1,D,13,30,13.5,ONAS,,,,,,,Corinna,
1,E,13,30,13.5,ONAS,,,,,,,Corinna,
1,A,14,0,14,ONAS,,,,,,,Corinna,
1,B,14,0,14,ONAS,,,,,,,Corinna,
1,C,14,0,14,ONAS,,,,,,,Corinna,
1,D,14,0,14,ONAS,,,,,,,Corinna,
1,E,14,0,14,ONAS,,,,,,,Corinna,
1,A,14,30,14.5,ONAS,,,,,,,Corinna,
1,B,14,30,14.5,ONAS,,,,,,,Corinna,
1,C,14,30,14.5,ONAS,,,,,,,Corinna,
1,D,14,30,14.5,ONAS,,,,,,,Corinna,
1,E,14,30,14.5,ONAS,,,,,,,Corinna,
1,A,15,0,15,ONAS,,,,,,,Corinna,
1,B,15,0,15,ONAS,,,,,,,Corinna,
1,C,15,0,15,ONAS,,,,,,,Corinna,
1,D,15,0,15,ONAS,,,,,,,Corinna,
1,E,15,0,15,ONAS,,,,,,,Corinna,
1,A,15,30,15.5,ONAS,,,,,,,Corinna,
1,B,15,30,15.5,ONAS,,,,,,,Corinna,
1,C,15,30,15.5,ONAS,-11,30,18,ground,Sit,,Corinna,
1,D,15,30,15.5,ONAS,,,,,,,Corinna,
1,E,15,30,15.5,ONAS,,,,,,,Corinna,
1,A,16,0,16,ONAS,,,,,,,Corinna,
1,B,16,0,16,ONAS,,,,,,,Corinna,
1,C,16,0,16,ONAS,,,,,,,Corinna,
1,D,16,0,16,ONAS,,,,,,,Corinna,
1,E,16,0,16,ONAS,,,,,,,Corinna,
1,A,16,30,16.5,ONAS,,,,,,,Corinna,
1,B,16,30,16.5,ONAS,,,,,,,Corinna,
1,C,16,30,16.5,ONAS,,,,,,,Corinna,
1,D,16,30,16.5,ONAS,,,,,,,Corinna,
1,E,16,30,16.5,ONAS,,,,,,,Corinna,
1,A,17,0,17,ONAS,,,,,,,Corinna,
1,B,17,0,17,ONAS,,,,,,,Corinna,
1,C,17,0,17,ONAS,,,,,,,Corinna,
1,D,17,0,17,ONAS,,,,,,,Corinna,
1,E,17,0,17,ONAS,,,,,,,Corinna,
1,A,17,30,17.5,ONAS,,,,,,,Corinna,
1,B,17,30,17.5,ONAS,,,,,,,Corinna,
1,C,17,30,17.5,ONAS,,,,,,,Corinna,
1,D,17,30,17.5,ONAS,,,,,,,Corinna,
1,E,17,30,17.5,ONAS,,,,,,,Corinna,
1,A,18,0,18,ONAS,,,,,,,Corinna,
1,B,18,0,18,ONAS,,,,,,,Corinna,
1,C,18,0,18,ONAS,,,,,,,Corinna,
1,D,18,0,18,ONAS,,,,,,,Corinna,
1,E,18,0,18,ONAS,,,,,,,Corinna,
1,A,18,30,18.5,ONAS,,,,,,,Corinna,
1,B,18,30,18.5,ONAS,,,,,,,Corinna,
1,C,18,30,18.5,ONAS,,,,,,,Corinna,
1,D,18,30,18.5,ONAS,,,,,,,Corinna,
1,E,18,30,18.5,ONAS,,,,,,,Corinna,
1,A,19,0,19,ONAS,,,,,,,Corinna,
1,B,19,0,19,ONAS,,,,,,,Corinna,
1,C,19,0,19,ONAS,,,,,,,Corinna,
1,D,19,0,19,ONAS,,,,,,,Corinna,
1,E,19,0,19,ONAS,,,,,,,Corinna,
2,A,7,0,7,MEFE,40,4,1,GS,Sit,,Nina,
2,B,7,0,7,MEFE,70,17,3,GR,Sit,,Nina,
2,C,7,0,7,MEFE,19,22,10,GS,Sit,,Nina,
2,D,7,0,7,MEFE,43,15,11,GS,Sit,,Nina,
2,A,7,30,7.5,MEFE,73,17,3,GR,Sit,,Nina,
2,B,7,30,7.5,MEFE,,,,,,,Nina,
2,C,7,30,7.5,MEFE,17,19,6,GS,Sit,,Nina,
2,D,7,30,7.5,MEFE,40,3,1,Mesh,Sit,,Nina,
2,A,8,0,8,MEFE,72,17,3,GR,Sit,,Nina,
2,B,8,0,8,MEFE,,,,,,,Nina,
2,C,8,0,8,MEFE,17,18,6,GS,Sit,,Nina,
2,D,8,0,8,MEFE,40,3,1,Mesh,Sit,,Nina,
2,A,8,30,8.5,MEFE,69,17,4,GR,Sit,,Nina,
2,B,8,30,8.5,MEFE,,,,,,,Nina,illegible
2,C,8,30,8.5,MEFE,14,21,6,GS,Sit,,Nina,
2,D,8,30,8.5,MEFE,52,12,1,Mesh,Sit,,Nina,
2,A,9,0,9,MEFE,75,18,3,GR,Sit,,Nina,
2,B,9,0,9,MEFE,,,,,,,Nina,
2,C,9,0,9,MEFE,77,14,3,Mesh,Sit,,Nina,
2,D,9,0,9,MEFE,77,25,12,Mesh,Sit,,Nina,
2,A,9,30,9.5,MEFE,1,36,15,Ground,Sit,,Nina,
2,B,9,30,9.5,MEFE,,,,,,,Nina,
2,C,9,30,9.5,MEFE,77,15,3,Mesh,Sit,,Nina,
2,D,9,30,9.5,MEFE,74,1,1,Mesh,Sit,,Nina,
2,A,10,0,10,MEFE,82,13,7,Mesh,Sit,,Nina,
2,B,10,0,10,MEFE,,,,,,,Nina,
2,C,10,0,10,MEFE,15,21,10,GS,Sit,,Nina,
2,D,10,0,10,MEFE,74,1,1,Mesh,Sit,,Nina,
2,A,10,30,10.5,MEFE,82,13,7,Mesh,Sit,,Nina,
2,B,10,30,10.5,MEFE,,,,,,,Nina,
2,C,10,30,10.5,MEFE,83,1,1,Mesh,Sit,,Nina,
2,D,10,30,10.5,MEFE,88,7,1,Mesh,Walk,,Nina,
2,A,11,0,11,MEFE,81,15,6,Mesh,Sit,,Nina,
2,B,11,0,11,MEFE,,,,,,,Nina,
2,C,11,0,11,MEFE,-1,33,20,Mesh,Sit,,Nina,
2,D,11,0,11,MEFE,80,27,4,Mesh,Walk,,Nina,
2,A,11,30,11.5,MEFE,9,27,17,Mesh,Walk,,Nina,
2,B,11,30,11.5,MEFE,,,,,,,Nina,
2,C,11,30,11.5,MEFE,-1,33,20,Mesh,Sit,,Nina,
2,D,11,30,11.5,MEFE,80,25,4,Mesh,Walk,,Nina,
2,A,12,0,12,MEFE,81,11,9,Mesh,Sit,,Nina,
2,B,12,0,12,MEFE,,,,,,,Nina,
2,C,12,0,12,MEFE,-1,33,20,Mesh,Sit,,Nina,
2,D,12,0,12,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,12,30,12.5,MEFE,81,26,9,Mesh,Sit,,Nina,
2,B,12,30,12.5,MEFE,,,,,,,Nina,
2,C,12,30,12.5,MEFE,83,4,4,Mesh,Sit,,Nina,
2,D,12,30,12.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,13,0,13,MEFE,80,16,11,Mesh,Sit,,Nina,
2,B,13,0,13,MEFE,,,,,,,Nina,
2,C,13,0,13,MEFE,-2,31,17,Mesh,Sit,,Nina,
2,D,13,0,13,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,13,30,13.5,MEFE,80,16,11,Mesh,Sit,,Nina,
2,B,13,30,13.5,MEFE,,,,,,,Nina,
2,C,13,30,13.5,MEFE,-2,33,17,Mesh,Sit,,Nina,
2,D,13,30,13.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,14,0,14,MEFE,82,26,6,Mesh,Sit,,Nina,
2,B,14,0,14,MEFE,,,,,,,Nina,
2,C,14,0,14,MEFE,81,7,3,Mesh,Sit,,Nina,
2,D,14,0,14,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,14,30,14.5,MEFE,82,26,6,Mesh,Sit,,Nina,
2,B,14,30,14.5,MEFE,,,,,,,Nina,
2,C,14,30,14.5,MEFE,84,-3,4,Mesh,Sit,,Nina,
2,D,14,30,14.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,15,0,15,MEFE,82,26,6,Mesh,Sit,,Nina,
2,B,15,0,15,MEFE,,,,,,,Nina,
2,C,15,0,15,MEFE,82,2,10,Mesh,jump,,Nina,
2,D,15,0,15,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,15,30,15.5,MEFE,19,20,1,Mesh,jump,,Nina,
2,B,15,30,15.5,MEFE,,,,,,,Nina,
2,C,15,30,15.5,MEFE,83,2,4,Mesh,Walk,,Nina,
2,D,15,30,15.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,16,0,16,MEFE,80,26,6,Mesh,Sit,,Nina,
2,B,16,0,16,MEFE,,,,,,,Nina,
2,C,16,0,16,MEFE,77,10,3,Mesh,Sit,,Nina,
2,D,16,0,16,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,16,30,16.5,MEFE,80,16,6,Mesh,Sit,,Nina,
2,B,16,30,16.5,MEFE,,,,,,,Nina,
2,C,16,30,16.5,MEFE,1,1,13,Mesh,Sit,,Nina,
2,D,16,30,16.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,17,0,17,MEFE,80,16,6,Mesh,Sit,,Nina,
2,B,17,0,17,MEFE,,,,,,,Nina,
2,C,17,0,17,MEFE,1,1,13,Mesh,Sit,,Nina,
2,D,17,0,17,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,17,30,17.5,MEFE,80,16,6,Mesh,Sit,,Nina,
2,B,17,30,17.5,MEFE,,,,,,,Nina,
2,C,17,30,17.5,MEFE,1,1,13,Mesh,Sit,,Nina,
2,D,17,30,17.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,18,0,18,MEFE,78,25,1,Mesh,Sit,,Nina,
2,B,18,0,18,MEFE,,,,,,,Nina,
2,C,18,0,18,MEFE,1,1,13,Mesh,Sit,,Nina,
2,D,18,0,18,MEFE,77,29,5,Black eyed susan,Sit,,Nina,
2,A,18,30,18.5,MEFE,71,14,3,GR,Sit,,Nina,
2,B,18,30,18.5,MEFE,,,,,,,Nina,
2,C,18,30,18.5,MEFE,1,1,13,Mesh,Sit,,Nina,
2,D,18,30,18.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,19,0,19,MEFE,70,14,3,GR,Sit,,Nina,
2,B,19,0,19,MEFE,,,,,,,Nina,
2,C,19,0,19,MEFE,32,8,6,GR,Sit,,Nina,
2,D,19,0,19,MEFE,90,1,1,Mesh,Dead,,Nina,
2,A,7,0,7,MEFE,,,,,,,Nina,
2,B,7,0,7,MEFE,,,,,,,Nina,
2,C,7,0,7,MEFE,,,,,,,Nina,
2,D,7,0,7,MEFE,,,,,,,Nina,
2,A,7,30,7.5,MEFE,68,27,2,Mesh,Sit,,Nina,
2,B,7,30,7.5,MEFE,,,,,,,Nina,
2,C,7,30,7.5,MEFE,,,,,,,Nina,
2,D,7,30,7.5,MEFE,45,15,10,GS,Sit,,Nina,
2,A,8,0,8,MEFE,70,25,1,Mesh,Sit,,Nina,
2,B,8,0,8,MEFE,,,,,,,Nina,
2,C,8,0,8,MEFE,,,,,,,Nina,
2,D,8,0,8,MEFE,45,15,10,GS ,Sit,,Nina,
2,A,8,30,8.5,MEFE,67,26,1,Mesh,Sit,,Nina,
2,B,8,30,8.5,MEFE,,,,,,,Nina,
2,C,8,30,8.5,MEFE,,,,,,,Nina,
2,D,8,30,8.5,MEFE,61,15,15,GS,Sit,,Nina,
2,A,9,0,9,MEFE,5,32,16,Ground,Sit,,Nina,
2,B,9,0,9,MEFE,,,,,,,Nina,
2,C,9,0,9,MEFE,15,20,10,GS,Sit,,Nina,
2,D,9,0,9,MEFE,66,1,1,Mesh,Sit,,Nina,
2,A,9,30,9.5,MEFE,28,20,12,Cage,Walk,,Nina,
2,B,9,30,9.5,MEFE,,,,,,,Nina,
2,C,9,30,9.5,MEFE,15,20,10,Sit,GS,,Nina,
2,D,9,30,9.5,MEFE,80,27,10,Mesh,Sit,,Nina,
2,A,10,0,10,MEFE,,,,,,,Nina,Dead
2,B,10,0,10,MEFE,,,,,,,Nina,
2,C,10,0,10,MEFE,83,1,1,Mesh,Sit,,Nina,
2,D,10,0,10,MEFE,84,8,10,GR,Sit,,Nina,
2,A,10,30,10.5,MEFE,,,,,,,Nina,
2,B,10,30,10.5,MEFE,,,,,,,Nina,
