Block,Cage,Hour,Minute,Time,z,x,y,Perch,Beh,Disturbed,Observer,Notes,Animal
5,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,9,0,9,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,9,0,9,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,9,0,9,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,9,30,9.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,10,0,10,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,10,0,10,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,10,0,10,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,10,30,10.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,11,0,11,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,11,0,11,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,11,0,11,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,12,0,12,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,12,0,12,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,12,0,12,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,13,0,13,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,13,0,13,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,C,13,0,13,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,13,30,13.5,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,13,30,13.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,13,30,13.5,82,9,10,Cage,Walk,NA,Hank,NA,PIMI
5,A,14,0,14,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,14,0,14,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,14,0,14,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,B,14,0,14,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,14,30,14.5,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,14,30,14.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,14,30,14.5,88,5,4,Cage,Sit,NA,Hank,NA,PIMI
5,A,15,0,15,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,15,0,15,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,15,0,15,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,15,0,15,83,7,11,Cage,Sit,NA,Hank,NA,PIMI
5,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,15,30,15.5,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,15,30,15.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,15,30,15.5,81,6,11,Mesh,Sit,NA,Hank,NA,PIMI
5,A,16,0,16,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,16,0,16,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,16,0,16,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,16,0,16,82,7,11,Mesh,Sit,NA,Hank,NA,PIMI
5,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,16,30,16.5,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,17,0,17,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,17,0,17,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,17,0,17,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,17,0,17,83,7,11,Mesh,Sit,NA,Hank,NA,PIMI
5,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,17,30,17.5,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,17,30,17.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,18,0,18,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,18,0,18,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,18,0,18,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,18,0,18,83,7,11,Mesh,Sit,NA,Hank,NA,PIMI
5,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,18,30,18.5,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,18,30,18.5,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,A,19,0,19,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
5,B,19,0,19,20,4,9,Fern,Sit,NA,Hank,NA,PIMI
5,C,19,0,19,NA,NA,NA,NA,NA,NA,Hank,NA,PIMI
8,C,19,0,19,82,6,11,Cage,Sit,NA,Hank,NA,PIMI
1,A,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,7,0,7,52,22,7,GR,Sit,NA,Corinna,NA,MEFE
1,C,7,0,7,82,5,14,Cage,Sit,NA,Corinna,NA,MEFE
1,D,7,0,7,78,22,1,Cage,Sit,NA,Corinna,NA,MEFE
1,E,7,0,7,40,14,3,GR,Sit,NA,Corinna,NA,MEFE
1,A,7,30,7.5,52,9,1,FB,Sit,NA,Corinna,NA,MEFE
1,B,7,30,7.5,79,13,1,Cage,Sit,NA,Corinna,NA,MEFE
1,C,7,30,7.5,28,5,5,GR,Sit,NA,Corinna,NA,MEFE
1,D,7,30,7.5,86,10,13,Cage,Sit,NA,Corinna,NA,MEFE
1,E,7,30,7.5,40,14,3,GR,Sit,NA,Corinna,NA,MEFE
1,A,8,0,8,5,9,1,FB,Sit,NA,Corinna,NA,MEFE
1,B,8,0,8,79,13,1,Cage,Sit,NA,Corinna,NA,MEFE
1,C,8,0,8,28,5,5,GR,Sit,NA,Corinna,NA,MEFE
1,D,8,0,8,85,13,6,Cage,Sit,NA,Corinna,NA,MEFE
1,E,8,0,8,48,12,0,Cage,Sit,NA,Corinna,NA,MEFE
1,A,8,30,8.5,52,9,1,FB,Sit,NA,Corinna,NA,MEFE
1,B,8,30,8.5,79,14,3,GR,Walk,NA,Corinna,NA,MEFE
1,C,8,30,8.5,28,5,5,GR,Sit,NA,Corinna,NA,MEFE
1,D,8,30,8.5,86,6,12,Cage,Sit,NA,Corinna,NA,MEFE
1,E,8,30,8.5,69,7,0,Cage,Sit,NA,Corinna,NA,MEFE
1,A,9,0,9,52,9,1,FB,Sit,NA,Corinna,NA,MEFE
1,B,9,0,9,63,15,7,GR,Walk,NA,Corinna,NA,MEFE
1,C,9,0,9,28,5,5,GR,Sit,NA,Corinna,NA,MEFE
1,D,9,0,9,86,4,17,Cage,Sit,NA,Corinna,NA,MEFE
1,E,9,0,9,78,5,1,Cage,Sit,NA,Corinna,NA,MEFE
1,A,9,30,9.5,62,0,2,Cage,Walk,NA,Corinna,NA,MEFE
1,B,9,30,9.5,77,15,3,GR,Sit,NA,Corinna,NA,MEFE
1,C,9,30,9.5,41,7,6,GR,Sit,NA,Corinna,NA,MEFE
1,D,9,30,9.5,86,10,13,Cage,Walk,NA,Corinna,NA,MEFE
1,E,9,30,9.5,79,29,11,Cage,Sit,NA,Corinna,NA,MEFE
1,A,10,0,10,71,13,0,Cage,Walk,NA,Corinna,NA,MEFE
1,B,10,0,10,87,6,3,Cage,Walk,NA,Corinna,NA,MEFE
1,C,10,0,10,83,6,3,Cage,Sit,NA,Corinna,NA,MEFE
1,D,10,0,10,86,10,13,Cage,Sit,NA,Corinna,NA,MEFE
1,E,10,0,10,83,31,10,Cage,Sit,NA,Corinna,NA,MEFE
1,A,10,30,10.5,79,0,5,Cage,Walk,NA,Corinna,NA,MEFE
1,B,10,30,10.5,78,15,13,Cage,Sit,NA,Corinna,NA,MEFE
1,C,10,30,10.5,82,5,7,Cage,Sit,NA,Corinna,NA,MEFE
1,D,10,30,10.5,83,3,9,Cage,Walk,NA,Corinna,NA,MEFE
1,E,10,30,10.5,86,1,4,Cage,Walk,NA,Corinna,NA,MEFE
1,A,11,0,11,80,0,4,Cage,Walk,NA,Corinna,NA,MEFE
1,B,11,0,11,65,0,10,Cage,Sit,NA,Corinna,NA,MEFE
1,C,11,0,11,88,6,6,Cage,Sit,NA,Corinna,NA,MEFE
1,D,11,0,11,88,6,2,Cage,Sit,NA,Corinna,NA,MEFE
1,E,11,0,11,86,11,8,Cage,Walk,NA,Corinna,NA,MEFE
1,A,11,30,11.5,54,25,0,Cage,Sit,NA,Corinna,NA,MEFE
1,B,11,30,11.5,78,5,16,Cage,Walk,NA,Corinna,NA,MEFE
1,C,11,30,11.5,82,31,12,Cage,Walk,NA,Corinna,NA,MEFE
1,D,11,30,11.5,87,5,9,Cage,Walk,NA,Corinna,NA,MEFE
1,E,11,30,11.5,82,3,4,GR,Walk,NA,Corinna,NA,MEFE
1,A,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,12,0,12,-4,8,0,ground,Walk,NA,Corinna,NA,MEFE
1,C,12,0,12,82,7,13,Cage,Walk,NA,Corinna,NA,MEFE
1,D,12,0,12,85,3,7,Cage,Sit,NA,Corinna,NA,MEFE
1,E,12,0,12,88,0,6,Cage,Walk,NA,Corinna,NA,MEFE
1,A,12,30,12.5,80,0,6,Cage,Sit,NA,Corinna,NA,MEFE
1,B,12,30,12.5,78,9,12,Cage,Sit,NA,Corinna,NA,MEFE
1,C,12,30,12.5,82,12,13,Cage,Sit,NA,Corinna,NA,MEFE
1,D,12,30,12.5,61,15,13,Cage,Sit,NA,Corinna,NA,MEFE
1,E,12,30,12.5,87,7,9,Cage,Sit,NA,Corinna,NA,MEFE
1,A,13,0,13,60,9,15,Cage,Sit,NA,Corinna,NA,MEFE
1,B,13,0,13,78,15,15,Cage,Walk,NA,Corinna,NA,MEFE
1,C,13,0,13,82,12,13,Cage,Sit,NA,Corinna,NA,MEFE
1,D,13,0,13,88,13,1,Cage,Walk,NA,Corinna,NA,MEFE
1,E,13,0,13,86,19,7,GR,Walk,NA,Corinna,NA,MEFE
1,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,13,30,13.5,78,25,12,Cage,Walk,NA,Corinna,NA,MEFE
1,C,13,30,13.5,80,3,13,Cage,Sit,NA,Corinna,NA,MEFE
1,D,13,30,13.5,88,6,2,Cage,Walk,NA,Corinna,NA,MEFE
1,E,13,30,13.5,86,28,3,Cage,Sit,NA,Corinna,NA,MEFE
1,A,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,14,0,14,78,11,8,Cage,Walk,NA,Corinna,NA,MEFE
1,C,14,0,14,82,0,14,Cage,Walk,NA,Corinna,NA,MEFE
1,D,14,0,14,88,12,9,Cage,Walk,NA,Corinna,NA,MEFE
1,E,14,0,14,87,3,5,Cage,Walk,NA,Corinna,NA,MEFE
1,A,14,30,14.5,15,23,20,Cage,Sit,NA,Corinna,NA,MEFE
1,B,14,30,14.5,78,20,4,GR,Sit,NA,Corinna,NA,MEFE
1,C,14,30,14.5,80,3,14,Cage,Walk,NA,Corinna,NA,MEFE
1,D,14,30,14.5,88,27,8,Cage,Walk,NA,Corinna,NA,MEFE
1,E,14,30,14.5,87,28,10,Cage,Sit,NA,Corinna,NA,MEFE
1,A,15,0,15,-3,3,18,ground,Sit,NA,Corinna,NA,MEFE
1,B,15,0,15,79,17,4,GR,Sit,NA,Corinna,NA,MEFE
1,C,15,0,15,45,7,20,Cage,Walk,NA,Corinna,NA,MEFE
1,D,15,0,15,86,20,0,Cage,Walk,NA,Corinna,NA,MEFE
1,E,15,0,15,87,9,10,Cage,Sit,NA,Corinna,NA,MEFE
1,A,15,30,15.5,83,3,10,Cage,Sit,NA,Corinna,NA,MEFE
1,B,15,30,15.5,79,16,4,GR,Sit,NA,Corinna,NA,MEFE
1,C,15,30,15.5,10,29,23,Cage,Sit,NA,Corinna,NA,MEFE
1,D,15,30,15.5,84,31,3,Cage,Sit,NA,Corinna,NA,MEFE
1,E,15,30,15.5,87,8,8,Cage,Sit,NA,Corinna,NA,MEFE
1,A,16,0,16,83,3,8,Cage,Walk,NA,Corinna,NA,MEFE
1,B,16,0,16,79,16,4,GR,Sit,NA,Corinna,NA,MEFE
1,C,16,0,16,80,4,14,Cage,Sit,NA,Corinna,NA,MEFE
1,D,16,0,16,87,36,7,Cage,Sit,NA,Corinna,NA,MEFE
1,E,16,0,16,87,9,8,Cage,Sit,NA,Corinna,NA,MEFE
1,A,16,30,16.5,44,6,6,FB,Sit,NA,Corinna,NA,MEFE
1,B,16,30,16.5,79,16,4,GR,Sit,NA,Corinna,NA,MEFE
1,C,16,30,16.5,85,9,14,Cage,Sit,NA,Corinna,NA,MEFE
1,D,16,30,16.5,88,12,9,Cage,Sit,NA,Corinna,NA,MEFE
1,E,16,30,16.5,85,6,0,Cage,Sit,NA,Corinna,NA,MEFE
1,A,17,0,17,43,5,6,FB,Sit,NA,Corinna,NA,MEFE
1,B,17,0,17,79,16,4,GR,Sit,NA,Corinna,NA,MEFE
1,C,17,0,17,62,16,4,GR,Sit,NA,Corinna,NA,MEFE
1,D,17,0,17,88,12,0,Cage,Walk,NA,Corinna,NA,MEFE
1,E,17,0,17,87,11,10,Cage,Sit,NA,Corinna,NA,MEFE
1,A,17,30,17.5,43,5,6,FB,Sit,NA,Corinna,NA,MEFE
1,B,17,30,17.5,77,18,7,GR,Sit,NA,Corinna,NA,MEFE
1,C,17,30,17.5,82,6,13,Cage,Walk,NA,Corinna,NA,MEFE
1,D,17,30,17.5,76,25,0,Cage,Walk,NA,Corinna,NA,MEFE
1,E,17,30,17.5,87,9,8,Cage,Walk,NA,Corinna,NA,MEFE
1,A,18,0,18,43,5,6,FB,Sit,NA,Corinna,NA,MEFE
1,B,18,0,18,87,16,2,GR,Sit,NA,Corinna,NA,MEFE
1,C,18,0,18,82,9,13,Cage,Sit,NA,Corinna,NA,MEFE
1,D,18,0,18,88,14,6,Cage,Sit,NA,Corinna,NA,MEFE
1,E,18,0,18,34,9,0,Cage,Sit,NA,Corinna,NA,MEFE
1,A,18,30,18.5,43,5,6,FB,Sit,NA,Corinna,NA,MEFE
1,B,18,30,18.5,78,18,3,GR,Sit,NA,Corinna,NA,MEFE
1,C,18,30,18.5,82,3,8,Cage,Sit,NA,Corinna,NA,MEFE
1,D,18,30,18.5,77,7,0,Cage,Sit,NA,Corinna,NA,MEFE
1,E,18,30,18.5,77,9,8,Cage,Sit,NA,Corinna,NA,MEFE
1,A,19,0,19,43,5,6,FB,Sit,NA,Corinna,NA,MEFE
1,B,19,0,19,78,18,3,GR,Sit,NA,Corinna,NA,MEFE
1,C,19,0,19,25,21,6,GR,Sit,NA,Corinna,NA,MEFE
1,D,19,0,19,87,7,0,Cage,Sit,NA,Corinna,NA,MEFE
1,E,19,0,19,87,9,8,Cage,Sit,NA,Corinna,NA,MEFE
1,A,7,0,7,0,14,2,Cage,DEAD,NA,Corinna,NA,MEFE
1,B,7,0,7,79,13,1,wire,Sit,NA,Corinna,NA,MEFE
1,C,7,0,7,27,4,5,GR,Sit,NA,Corinna,NA,MEFE
1,D,7,0,7,86,10,18,wire,Walk,NA,Corinna,NA,MEFE
1,E,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,7,30,7.5,48,23,8,GR,Sit,NA,Corinna,NA,MEFE
1,C,7,30,7.5,82,5,15,Cage,Sit,NA,Corinna,NA,MEFE
1,D,7,30,7.5,86,23,2,Cage,Sit,NA,Corinna,NA,MEFE
1,E,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,A,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,8,0,8,48,23,8,GR,Sit,NA,Corinna,NA,MEFE
1,C,8,0,8,82,5,15,Cage,Sit,NA,Corinna,NA,MEFE
1,D,8,0,8,85,30,9,Cage,Sit,NA,Corinna,NA,MEFE
1,E,8,0,8,62,30,13,Cage,Sit,NA,Corinna,NA,MEFE
1,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,8,30,8.5,48,22,9,GR,Sit,NA,Corinna,NA,MEFE
1,C,8,30,8.5,82,5,15,Cage,Sit,NA,Corinna,NA,MEFE
1,D,8,30,8.5,86,35,8,Cage,Sit,NA,Corinna,NA,MEFE
1,E,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,A,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,9,0,9,77,18,6,GR,Sit,NA,Corinna,NA,MEFE
1,C,9,0,9,82,5,11,Cage,Sit,NA,Corinna,NA,MEFE
1,D,9,0,9,86,34,8,Cage,Sit,NA,Corinna,NA,MEFE
1,E,9,0,9,66,31,12,Cage,Sit,NA,Corinna,NA,MEFE
1,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,9,30,9.5,80,17,6,Cage,Sit,NA,Corinna,NA,MEFE
1,C,9,30,9.5,82,0,3,Cage,Sit,NA,Corinna,NA,MEFE
1,D,9,30,9.5,88,37,7,Cage,Sit,NA,Corinna,NA,MEFE
1,E,9,30,9.5,85,3,9,Cage,Walk,NA,Corinna,NA,MEFE
1,A,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,10,0,10,78,13,5,Cage,Sit,NA,Corinna,NA,MEFE
1,C,10,0,10,49,0,4,Cage,Sit,NA,Corinna,NA,MEFE
1,D,10,0,10,88,37,7,Cage,Sit,NA,Corinna,NA,MEFE
1,E,10,0,10,88,0,9,Cage,Sit,NA,Corinna,NA,MEFE
1,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,10,30,10.5,78,18,5,Cage,Walk,NA,Corinna,NA,MEFE
1,C,10,30,10.5,82,30,3,Cage,Walk,NA,Corinna,NA,MEFE
1,D,10,30,10.5,88,11,14,Cage,Walk,NA,Corinna,NA,MEFE
1,E,10,30,10.5,87,1,5,Cage,Sit,NA,Corinna,NA,MEFE
1,A,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,11,0,11,68,0,9,Cage,Walk,NA,Corinna,NA,MEFE
1,C,11,0,11,32,0,0,Cage,Walk,NA,Corinna,NA,MEFE
1,D,11,0,11,37,0,7,Cage,Walk,NA,Corinna,NA,MEFE
1,E,11,0,11,86,23,3,Cage,Sit,NA,Corinna,NA,MEFE
1,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,11,30,11.5,78,10,10,Cage,Walk,NA,Corinna,NA,MEFE
1,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,11,30,11.5,87,8,8,Cage,Walk,NA,Corinna,NA,MEFE
1,E,11,30,11.5,19,11,11,Cage,Walk,NA,Corinna,NA,MEFE
1,A,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,12,0,12,80,19,19,Cage,Walk,NA,Corinna,NA,MEFE
1,C,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,12,0,12,87,7,7,Cage,Walk,NA,Corinna,NA,MEFE
1,E,12,0,12,84,19,19,Cage,Sit,NA,Corinna,NA,MEFE
1,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,12,30,12.5,87,33,0,Cage,Sit,NA,Corinna,NA,MEFE
1,E,12,30,12.5,87,10,2,Cage,Sit,NA,Corinna,NA,MEFE
1,A,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,13,0,13,60,17,0,Cage,Sit,NA,Corinna,NA,MEFE
1,E,13,0,13,88,0,10,Cage,Sit,NA,Corinna,NA,MEFE
1,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,13,30,13.5,88,21,9,Cage,Walk,NA,Corinna,NA,MEFE
1,E,13,30,13.5,88,0,8,Cage,Sit,NA,Corinna,NA,MEFE
1,A,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,14,0,14,88,38,9,Cage,Sit,NA,Corinna,NA,MEFE
1,E,14,0,14,85,0,3,Cage,Sit,NA,Corinna,NA,MEFE
1,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,14,30,14.5,78,25,8,Cage,Sit,NA,Corinna,NA,MEFE
1,C,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,14,30,14.5,86,37,13,Cage,Sit,NA,Corinna,NA,MEFE
1,E,14,30,14.5,85,6,9,GR,Sit,NA,Corinna,NA,MEFE
1,A,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,15,0,15,85,38,7,Cage,Sit,NA,Corinna,NA,MEFE
1,E,15,0,15,87,9,7,Cage,Sit,NA,Corinna,NA,MEFE
1,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,15,30,15.5,87,36,8,Cage,Sit,NA,Corinna,NA,MEFE
1,E,15,30,15.5,28,10,0,Cage,Sit,NA,Corinna,NA,MEFE
1,A,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,16,0,16,88,36,7,Cage,Sit,NA,Corinna,NA,MEFE
1,E,16,0,16,83,5,0,Cage,Sit,NA,Corinna,NA,MEFE
1,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,16,30,16.5,88,22,10,Cage,Sit,NA,Corinna,NA,MEFE
1,E,16,30,16.5,87,88,88,Cage,Sit,NA,Corinna,NA,MEFE
1,A,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,17,0,17,88,23,0,Cage,Sit,NA,Corinna,NA,MEFE
1,E,17,0,17,18,16,4,GR,Sit,NA,Corinna,NA,MEFE
1,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,17,30,17.5,74,31,13,Cage,Sit,NA,Corinna,NA,MEFE
1,E,17,30,17.5,15,13,4,GR,Sit,NA,Corinna,NA,MEFE
1,A,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,18,0,18,88,35,14,Cage,Sit,NA,Corinna,NA,MEFE
1,E,18,0,18,87,9,8,Cage,Sit,NA,Corinna,NA,MEFE
1,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,18,30,18.5,88,32,3,Cage,Sit,NA,Corinna,NA,MEFE
1,E,18,30,18.5,33,10,4,GR,Sit,NA,Corinna,NA,MEFE
1,A,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,B,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,C,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,MEFE
1,D,19,0,19,88,32,3,Cage,Sit,NA,Corinna,NA,MEFE
1,E,19,0,19,33,10,4,GR,Sit,NA,Corinna,NA,MEFE
1,A,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,D,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,7,30,7.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,8,0,8,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
